periodo,anio,fecha_descarga,distrito_fiscal,tipo_fiscalia,materia,especialidad,tipo_caso,especializada,ingresado,atendido,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte,año_descarga
ENERO - DICIEMBRE,2020,2021-08-01,AMAZONAS,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,235,235,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,AMAZONAS,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,29,29,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,AMAZONAS,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,986,563,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,AMAZONAS,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,DELITOS DE CORRUPCION DE FUNCIONARIOS,1,1,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,AMAZONAS,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,36,36,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,AMAZONAS,PROVINCIAL,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,8148,6842,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,AMAZONAS,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,1,0,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,AMAZONAS,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,NO_TIPO_ESPECIALIZADA,104,102,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,AMAZONAS,PROVINCIAL,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,1,1,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,AMAZONAS,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,NO_TIPO_ESPECIALIZADA,101,98,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,AMAZONAS,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,1,1,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,AMAZONAS,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,1,1,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,AMAZONAS,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,4,4,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,AMAZONAS,SUPERIOR,FAMILIA,FAMILIA PENAL,INCIDENTE,NO_TIPO_ESPECIALIZADA,1,0,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,AMAZONAS,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,3,2,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,AMAZONAS,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,14,11,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,AMAZONAS,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,NO_TIPO_ESPECIALIZADA,10,6,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,AMAZONAS,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,NO_TIPO_ESPECIALIZADA,346,338,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,AMAZONAS,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,NO_TIPO_ESPECIALIZADA,2,2,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,AMAZONAS,SUPERIOR,PENAL,PENAL,CONSULTAS,NO_TIPO_ESPECIALIZADA,59,56,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,AMAZONAS,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,NO_TIPO_ESPECIALIZADA,20,18,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,AMAZONAS,SUPERIOR,PENAL,PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,188,151,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,AMAZONAS,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,NO_TIPO_ESPECIALIZADA,5,5,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,AMAZONAS,SUPERIOR,PENAL,PENAL,QUEJAS,NO_TIPO_ESPECIALIZADA,230,228,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,40,36,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,8,7,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,250,243,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,247,223,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,97,91,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,147,138,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,55,52,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,21,21,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,6,6,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,180,180,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,235,235,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,NO_TIPO_ESPECIALIZADA,262,262,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,666,546,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,PROVINCIAL,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,12543,11762,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,18,10,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,5,5,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,28,28,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,18,18,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,10,10,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,85,85,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,52,44,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,DELITOS DE CORRUPCION DE FUNCIONARIOS,1,1,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,NO_TIPO_ESPECIALIZADA,397,393,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,NO_TIPO_ESPECIALIZADA,9,9,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,SUPERIOR,PENAL,PENAL,CONSULTAS,NO_TIPO_ESPECIALIZADA,83,83,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,82,82,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,81,81,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,DELITOS DE CORRUPCION DE FUNCIONARIOS,3,3,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,SUPERIOR,PENAL,PENAL,EXPEDIENTE,DELITOS DE CORRUPCION DE FUNCIONARIOS,15,12,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,DELITOS DE CORRUPCION DE FUNCIONARIOS,2,2,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,NO_TIPO_ESPECIALIZADA,6,6,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,SUPERIOR,PENAL,PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,34,34,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,NO_TIPO_ESPECIALIZADA,9,8,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,ANCASH,SUPERIOR,PENAL,PENAL,QUEJAS,NO_TIPO_ESPECIALIZADA,447,447,20101,ANCASH,HUARAZ,HUARAZ,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,23,21,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,41,35,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,130,110,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,298,249,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,92,84,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,597,484,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,62,52,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,135,121,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,4,4,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,PROVINCIAL,PENAL,PENAL,DENUNCIA,CRIMINALIDAD ORGANIZADA,32,24,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,PROVINCIAL,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,5,5,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,294,263,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,PROVINCIAL,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,11275,9732,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,18,16,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,NO_TIPO_ESPECIALIZADA,143,125,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,32,31,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,262,257,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,11,11,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,NO_TIPO_ESPECIALIZADA,318,317,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,PROVINCIAL,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,32,29,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,3,3,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,15,15,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,SUPERIOR,FAMILIA,FAMILIA CIVIL,INCIDENTE,NO_TIPO_ESPECIALIZADA,8,8,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,19,19,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,SUPERIOR,FAMILIA,FAMILIA PENAL,INCIDENTE,NO_TIPO_ESPECIALIZADA,17,17,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,3,3,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,16,16,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,NO_TIPO_ESPECIALIZADA,6,6,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,37,37,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,16,16,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,30,30,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,NO_TIPO_ESPECIALIZADA,298,266,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,NO_TIPO_ESPECIALIZADA,1,1,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,SUPERIOR,PENAL,PENAL,CONSULTAS,NO_TIPO_ESPECIALIZADA,41,41,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,NO_TIPO_ESPECIALIZADA,6,6,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,SUPERIOR,PENAL,PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,32,26,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,NO_TIPO_ESPECIALIZADA,8,7,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,APURIMAC,SUPERIOR,PENAL,PENAL,QUEJAS,NO_TIPO_ESPECIALIZADA,262,244,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,AREQUIPA,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,14,14,40101,AREQUIPA,AREQUIPA,AREQUIPA,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,AREQUIPA,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,39,17,40101,AREQUIPA,AREQUIPA,AREQUIPA,2023-06-15,2021
ENERO - DICIEMBRE,2020,2021-08-01,AREQUIPA,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,711,672,40101,AREQUIPA,AREQUIPA,AREQUIPA,2023-06-15,2021
