periodo,anio,fecha_descarga,distrito_fiscal,tipo_fiscalia,materia,especialidad,tipo_caso,especializada,ingresado,atendido,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte,año_descarga
ENERO - DICIEMBRE,2023,2024-01-08,AMAZONAS,SUPERIOR,FAMILIA,FAMILIA PENAL,INCIDENTE,NO_TIPO_ESPECIALIZADA,12,12,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,AMAZONAS,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,2,2,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,AMAZONAS,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,9,9,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,AMAZONAS,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,NO_TIPO_ESPECIALIZADA,123,111,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,AMAZONAS,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,NO_TIPO_ESPECIALIZADA,671,660,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,AMAZONAS,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,NO_TIPO_ESPECIALIZADA,5,5,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,AMAZONAS,SUPERIOR,PENAL,PENAL,CONSULTAS,NO_TIPO_ESPECIALIZADA,136,133,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,AMAZONAS,SUPERIOR,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,61,51,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,AMAZONAS,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,NO_TIPO_ESPECIALIZADA,27,26,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,AMAZONAS,SUPERIOR,PENAL,PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,69,66,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,AMAZONAS,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,NO_TIPO_ESPECIALIZADA,58,55,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,AMAZONAS,SUPERIOR,PENAL,PENAL,QUEJAS,NO_TIPO_ESPECIALIZADA,492,474,10101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,44,39,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,45,44,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,798,736,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,544,493,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,192,183,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,474,439,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,75,72,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,10,9,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,28,27,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,853,823,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,112,112,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,PROVINCIAL,PENAL,PENAL,DENUNCIA,VIOLENCIA CONTRA LA MUJER Y LOS INTEGRANTES DEL GRUPO FAMILIAR,3946,3838,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,PROVINCIAL,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,16458,15893,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,13,11,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,117,117,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,NO_TIPO_ESPECIALIZADA,552,550,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,4,4,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,92,92,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,SUPERIOR,FAMILIA,FAMILIA CIVIL,INCIDENTE,NO_TIPO_ESPECIALIZADA,4,4,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,40,39,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,SUPERIOR,FAMILIA,FAMILIA PENAL,INCIDENTE,NO_TIPO_ESPECIALIZADA,1,1,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,22,22,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,282,272,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,NO_TIPO_ESPECIALIZADA,25,24,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,94,94,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,NO_TIPO_ESPECIALIZADA,749,721,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,NO_TIPO_ESPECIALIZADA,3,3,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,52,52,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,SUPERIOR,PENAL,PENAL,CONSULTAS,NO_TIPO_ESPECIALIZADA,319,315,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,SUPERIOR,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,69,69,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,SUPERIOR,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,78,78,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,DELITOS DE CORRUPCION DE FUNCIONARIOS,6,6,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,NO_TIPO_ESPECIALIZADA,26,26,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,SUPERIOR,PENAL,PENAL,EXPEDIENTE,DELITOS DE CORRUPCION DE FUNCIONARIOS,5,2,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,SUPERIOR,PENAL,PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,25,23,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,DELITOS DE CORRUPCION DE FUNCIONARIOS,4,4,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,NO_TIPO_ESPECIALIZADA,13,13,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,100,99,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,ANCASH,SUPERIOR,PENAL,PENAL,QUEJAS,NO_TIPO_ESPECIALIZADA,1281,1276,20101,ANCASH,HUARAZ,HUARAZ,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,103,92,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,40,31,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,447,429,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,561,501,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,162,151,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,1492,1249,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,249,226,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,86,84,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,7,7,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,PROVINCIAL,PENAL,PENAL,DENUNCIA,CONTRA LA CRIMINALIDAD ORGANIZADA,42,37,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,316,304,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,68,68,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,240,235,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,PROVINCIAL,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,16131,15089,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,DELITOS DE TRAFICO ILICITO DE DROGAS,7,7,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,15,11,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,DELITOS DE CORRUPCION DE FUNCIONARIOS,38,38,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,7,7,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,NO_TIPO_ESPECIALIZADA,875,855,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,24,24,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,34,32,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,21,21,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,SUPERIOR,FAMILIA,FAMILIA PENAL,INCIDENTE,NO_TIPO_ESPECIALIZADA,1,1,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,14,14,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,92,92,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,NO_TIPO_ESPECIALIZADA,6,6,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,68,68,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,NO_TIPO_ESPECIALIZADA,560,541,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,NO_TIPO_ESPECIALIZADA,2,2,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,10,10,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,SUPERIOR,PENAL,PENAL,CONSULTAS,NO_TIPO_ESPECIALIZADA,97,92,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,SUPERIOR,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,10,10,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,SUPERIOR,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,28,28,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,NO_TIPO_ESPECIALIZADA,13,12,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
ENERO - DICIEMBRE,2023,2024-01-08,APURIMAC,SUPERIOR,PENAL,PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,29,28,30101,APURIMAC,ABANCAY,ABANCAY,2024-01-24,2024
