periodo,anio,fecha_descarga,distrito_fiscal,tipo_fiscalia,materia,especialidad,tipo_caso,especializada,ingresado,atendido,ubigeo_pjfs,dpto_pjfs,prov_pjfs,dist_pjfs,fecha_corte,año_descarga
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,621,606,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,246,237,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,460,403,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,471,433,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,154,148,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,43,38,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,18,18,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,NO_TIPO_ESPECIALIZADA,331,331,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,36,29,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,1025,987,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,180,180,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,95,95,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,PROVINCIAL,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,18593,18291,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,85,84,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,97,97,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,SUPERIOR,FAMILIA,FAMILIA CIVIL,INCIDENTE,NO_TIPO_ESPECIALIZADA,1,1,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,35,35,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,16,16,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,137,135,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,NO_TIPO_ESPECIALIZADA,733,725,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,NO_TIPO_ESPECIALIZADA,16,16,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,SUPERIOR,PENAL,PENAL,CONSULTAS,NO_TIPO_ESPECIALIZADA,237,237,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,NO_TIPO_ESPECIALIZADA,34,34,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,SUPERIOR,PENAL,PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,38,38,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,NO_TIPO_ESPECIALIZADA,8,8,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,SUPERIOR,PENAL,PENAL,QUEJAS,NO_TIPO_ESPECIALIZADA,1114,1114,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,86,86,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,DELITOS DE CORRUPCION DE FUNCIONARIOS,1,1,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,105,105,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,DELITOS DE CORRUPCION DE FUNCIONARIOS,1,1,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,SUPERIOR,PENAL,PENAL,EXPEDIENTE,DELITOS DE CORRUPCION DE FUNCIONARIOS,22,18,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,DELITOS DE CORRUPCION DE FUNCIONARIOS,2,2,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,ANCASH,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,246,246,20101,ANCASH,HUARAZ,HUARAZ,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,199,193,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,65,51,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,366,349,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,459,372,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,160,141,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,667,574,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,252,228,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,198,193,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,PROVINCIAL,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,38,38,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,PROVINCIAL,PENAL,PENAL,DENUNCIA,CRIMINALIDAD ORGANIZADA,46,39,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,PROVINCIAL,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,25,25,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,NO_TIPO_ESPECIALIZADA,481,474,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE TRAFICO ILICITO DE DROGAS,68,64,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,PROVINCIAL,PENAL,PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,15641,14752,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,75,64,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,NO_TIPO_ESPECIALIZADA,222,198,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,PROVINCIAL,PENAL,PENAL,DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,286,269,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,PROVINCIAL,PENAL,PENAL,DENUNCIA,MATERIA AMBIENTAL,196,189,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,PROVINCIAL,PENAL,PENAL,EXPEDIENTE,MATERIA AMBIENTAL,1,1,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,PROVINCIAL,PENAL,PENAL,INVESTIGACION PREVENTIVA,MATERIA AMBIENTAL,24,22,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,SUPERIOR,CIVIL,CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,86,86,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,SUPERIOR,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,32,32,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,SUPERIOR,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,18,18,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,SUPERIOR,FAMILIA,FAMILIA PENAL,INCIDENTE,NO_TIPO_ESPECIALIZADA,45,45,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,SUPERIOR,FAMILIA,FAMILIA TUTELAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,6,6,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,11,11,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,SUPERIOR,FAMILIA,VIOLENCIA FAMILIAR,INCIDENTE,NO_TIPO_ESPECIALIZADA,5,5,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,NO_TIPO_ESPECIALIZADA,426,402,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,SUPERIOR,PENAL,PENAL,APELACION EXPEDIENTE,NO_TIPO_ESPECIALIZADA,8,8,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,SUPERIOR,PENAL,PENAL,CONSULTAS,NO_TIPO_ESPECIALIZADA,76,74,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,SUPERIOR,PENAL,PENAL,EXCLUSION FISCAL,NO_TIPO_ESPECIALIZADA,11,11,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,SUPERIOR,PENAL,PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,89,82,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,SUPERIOR,PENAL,PENAL,INCIDENTE-EXPEDIENTE,NO_TIPO_ESPECIALIZADA,18,17,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,SUPERIOR,PENAL,PENAL,QUEJAS,NO_TIPO_ESPECIALIZADA,500,493,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,SUPERIOR,PENAL,PENAL,APELACION DENUNCIA,DELITOS DE CORRUPCION DE FUNCIONARIOS,49,48,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,SUPERIOR,PENAL,PENAL,CONSULTAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,11,11,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,APURIMAC,SUPERIOR,PENAL,PENAL,QUEJAS,DELITOS DE CORRUPCION DE FUNCIONARIOS,39,39,30101,APURIMAC,ABANCAY,ABANCAY,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,AREQUIPA,PROVINCIAL,CIVIL,CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,584,581,40101,AREQUIPA,AREQUIPA,AREQUIPA,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,AREQUIPA,PROVINCIAL,FAMILIA,ACTOS CONTRA LA LIBERTAD SEXUAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,53,35,40101,AREQUIPA,AREQUIPA,AREQUIPA,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,AREQUIPA,PROVINCIAL,FAMILIA,FAMILIA CIVIL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,1349,1311,40101,AREQUIPA,AREQUIPA,AREQUIPA,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,AREQUIPA,PROVINCIAL,FAMILIA,FAMILIA PENAL,DENUNCIA,NO_TIPO_ESPECIALIZADA,837,775,40101,AREQUIPA,AREQUIPA,AREQUIPA,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,AREQUIPA,PROVINCIAL,FAMILIA,FAMILIA PENAL,EXPEDIENTE,NO_TIPO_ESPECIALIZADA,169,166,40101,AREQUIPA,AREQUIPA,AREQUIPA,2023-06-14,2020
ENERO - DICIEMBRE,2019,2020-01-13,AREQUIPA,PROVINCIAL,FAMILIA,FAMILIA TUTELAR,DENUNCIA,NO_TIPO_ESPECIALIZADA,601,578,40101,AREQUIPA,AREQUIPA,AREQUIPA,2023-06-14,2020
